matrix,N,nnz,B,rho,seed,motion,lane_order,steps,dirty_cols,slice_nnz_mean,slice_nnz_first,slice_nnz_last,rows_per_block,rows_merged,merge_ratio,maxrelerr,delta_baseline_rebuilds,block_open_prepares,block_open_compiles,block_open_merged_prepares,delta_baseline_ms,delta_baseline_exec_ms,block_open_ms,block_open_exec_ms,block_open_merged_ms,block_open_merged_exec_ms,block_open_vs_delta_baseline,block_open_merged_vs_delta_baseline,hst_vs_delta_baseline,hst_vs_block_open,block_open_merged_vs_block_open
circuit_3,12127,48137,8,0.05,19,jump,rotate,400,256,1222.4,7302,982,8088,6690,1.209,4.822739928420708e-16,403,403,0,403,0.107623,0.006605,0.09914,0.069945,0.950975,0.056139,1.0856,0.1132,0.6695,0.6168,0.1043
circuit_3,12127,48137,8,0.05,20,jump,rotate,400,256,1029.7,6877,913,7619,6362,1.1976,1.1458704707734779e-15,403,403,0,403,0.095988,0.005746,0.095807,0.067195,0.912181,0.053265,1.0019,0.1052,0.6171,0.6159,0.105
circuit_3,12127,48137,8,0.05,21,jump,rotate,400,256,1589.5,7075,949,8381,6968,1.2028,7.551112897128533e-16,403,403,0,403,0.122677,0.007496,0.097922,0.069242,0.939838,0.055553,1.2528,0.1305,0.7707,0.6152,0.1042
circuit_3,12127,48137,8,0.25,17,jump,rotate,400,256,1301.9,6871,854,7598,6334,1.1996,1.4030763823557848e-15,403,403,0,403,0.110903,0.006602,0.101034,0.07256,0.958491,0.056228,1.0977,0.1157,0.6775,0.6172,0.1054
circuit_3,12127,48137,8,0.25,18,jump,rotate,400,256,1017.5,6877,1004,7619,6359,1.1981,3.3671287298200617e-16,403,403,0,403,0.09696,0.005824,0.100135,0.071558,0.942912,0.055349,0.9683,0.1028,0.5959,0.6154,0.1062
circuit_3,12127,48137,8,0.25,19,jump,rotate,400,256,1060.5,7302,885,8088,6690,1.209,2.8588103104585713e-16,403,403,0,403,0.09931,0.005869,0.10035,0.071892,0.94768,0.055601,0.9896,0.1048,0.6122,0.6186,0.1059
circuit_3,12127,48137,8,0.25,20,jump,rotate,400,256,941.4,6877,900,7619,6362,1.1976,1.1458704707734779e-15,403,403,0,403,0.093282,0.00576,0.101802,0.0732,0.957775,0.056969,0.9163,0.0974,0.567,0.6188,0.1063
circuit_3,12127,48137,8,0.25,21,jump,rotate,400,256,1008.8,7075,1002,8381,6968,1.2028,7.551112897128533e-16,403,403,0,403,0.095998,0.005745,0.099038,0.07061,0.938089,0.054485,0.9693,0.1023,0.5951,0.614,0.1056
bcsstk18,11948,149090,8,0.0,17,drift,rotate,400,256,4051,4051,4051,3818,1010,3.7802,2.7219518011813956e-16,1,1,61,1,0.011157,0.007397,0.047853,0.037419,0.035818,0.025639,0.2332,0.3115,0.3114,1.3357,1.336
bcsstk18,11948,149090,8,0.0,18,drift,rotate,400,256,4193,4193,4193,3871,1131,3.4226,3.9329838824148606e-16,1,1,63,1,0.011053,0.007111,0.048119,0.037366,0.036803,0.026265,0.2297,0.3003,0.3024,1.3166,1.3075
bcsstk18,11948,149090,8,0.0,19,drift,rotate,400,256,3301,3301,3301,3099,1151,2.6924,3.3691998215172606e-16,1,1,68,1,0.009871,0.006037,0.043254,0.032803,0.034871,0.024937,0.2282,0.2831,0.3023,1.3247,1.2404
bcsstk18,11948,149090,8,0.0,20,drift,rotate,400,256,3307,3307,3307,3263,1194,2.7328,2.1728720915985718e-16,1,1,26,1,0.010151,0.006278,0.04328,0.032726,0.034299,0.024175,0.2345,0.296,0.3116,1.3286,1.2618
bcsstk18,11948,149090,8,0.0,21,drift,rotate,400,256,3842,3842,3842,3278,918,3.5708,3.6557534378740815e-16,1,1,57,1,0.010374,0.006656,0.040455,0.030042,0.031868,0.021952,0.2564,0.3255,0.3377,1.317,1.2695
bcsstk18,11948,149090,8,0.002,17,drift,rotate,400,256,4249.2,4051,4498,3818,1010,3.7802,2.243658657004375e-16,397,94,30,94,0.265332,0.011252,0.077626,0.05733,0.204729,0.034615,3.4181,1.296,3.605,1.0547,0.3792
bcsstk18,11948,149090,8,0.002,18,drift,rotate,400,256,4044.0,4193,3917,3871,1131,3.4226,3.9329838824148606e-16,398,81,23,81,0.25134,0.010601,0.075971,0.05653,0.162728,0.035759,3.3084,1.5445,3.571,1.0794,0.4669
bcsstk18,11948,149090,8,0.002,19,drift,rotate,400,256,3540.5,3301,3571,3099,1151,2.6924,2.4108021150359046e-16,394,122,43,122,0.224184,0.010719,0.077838,0.056819,0.22858,0.03859,2.8801,0.9808,2.9677,1.0304,0.3405
bcsstk18,11948,149090,8,0.002,20,drift,rotate,400,256,3601.9,3307,3543,3263,1194,2.7328,3.22940926853074e-16,397,133,7,133,0.237637,0.012863,0.083591,0.062322,0.291069,0.040543,2.8429,0.8164,2.8373,0.9981,0.2872
bcsstk18,11948,149090,8,0.002,21,drift,rotate,400,256,3947.7,3842,3919,3278,918,3.5708,2.171613693789127e-16,395,80,33,80,0.241528,0.010419,0.069475,0.050165,0.153248,0.032936,3.4765,1.5761,3.8029,1.0939,0.4534
bcsstk18,11948,149090,8,0.01,17,drift,rotate,400,256,4548.0,4051,4886,3818,1010,3.7802,2.7734246255990234e-16,403,223,38,223,0.290311,0.012665,0.093938,0.06983,0.537468,0.040532,3.0905,0.5401,2.8639,0.9267,0.1748
bcsstk18,11948,149090,8,0.01,18,drift,rotate,400,256,4008.9,4193,3698,3871,1131,3.4226,3.9329838824148606e-16,403,221,18,221,0.256282,0.011386,0.084039,0.060825,0.411389,0.038827,3.0496,0.623,2.8312,0.9284,0.2043
bcsstk18,11948,149090,8,0.01,19,drift,rotate,400,256,3576.3,3301,3757,3099,1151,2.6924,2.805889804289753e-16,403,261,48,261,0.233294,0.01178,0.086124,0.06149,0.494282,0.041665,2.7088,0.472,2.4125,0.8906,0.1742
bcsstk18,11948,149090,8,0.01,20,drift,rotate,400,256,3816.3,3307,3902,3263,1194,2.7328,2.0753583400006383e-16,403,278,24,278,0.24929,0.013786,0.100025,0.07471,0.709517,0.04725,2.4923,0.3514,2.1768,0.8734,0.141
bcsstk18,11948,149090,8,0.01,21,drift,rotate,400,256,4105.0,3842,4241,3278,918,3.5708,2.4568300882000443e-16,403,211,35,211,0.25601,0.011435,0.083652,0.060373,0.430593,0.039401,3.0604,0.5946,2.8732,0.9388,0.1943
bcsstk18,11948,149090,8,0.05,17,drift,rotate,400,256,4819.4,4051,5177,3818,1010,3.7802,4.1753043117614894e-16,403,391,40,391,0.304442,0.01451,0.111476,0.082987,1.115717,0.045849,2.731,0.2729,2.258,0.8268,0.0999
bcsstk18,11948,149090,8,0.05,18,drift,rotate,400,256,4623.7,4193,4508,3871,1131,3.4226,3.9329838824148606e-16,403,393,95,393,0.292659,0.013902,0.108734,0.079003,1.009601,0.045017,2.6915,0.2899,2.2152,0.823,0.1077
bcsstk18,11948,149090,8,0.05,19,drift,rotate,400,256,4414.6,3301,4581,3099,1151,2.6924,2.2849194088665815e-16,403,394,56,394,0.277966,0.013756,0.10686,0.077998,0.994386,0.046828,2.6012,0.2795,2.0976,0.8064,0.1075
bcsstk18,11948,149090,8,0.05,20,drift,rotate,400,256,4599.2,3307,5033,3263,1194,2.7328,4.2134284768303613e-16,403,402,24,402,0.289105,0.015571,0.118732,0.089789,1.263012,0.052938,2.4349,0.2289,1.9566,0.8036,0.094
bcsstk18,11948,149090,8,0.05,21,drift,rotate,400,256,4400.2,3842,4570,3278,918,3.5708,2.433218180449274e-16,403,395,64,395,0.274808,0.013226,0.104148,0.075284,0.98237,0.046045,2.6386,0.2797,2.1244,0.8051,0.106
bcsstk18,11948,149090,8,0.25,17,drift,rotate,400,256,4980.3,4051,5260,3818,1010,3.7802,3.0991510356937857e-16,403,403,83,403,0.313682,0.015578,0.119083,0.089294,1.246599,0.050859,2.6341,0.2516,2.0877,0.7926,0.0955
bcsstk18,11948,149090,8,0.25,18,drift,rotate,400,256,4982.3,4193,4926,3871,1131,3.4226,3.9329838824148606e-16,403,403,36,403,0.306506,0.01493,0.113004,0.084042,1.102431,0.047279,2.7123,0.278,2.1619,0.7971,0.1025
bcsstk18,11948,149090,8,0.25,19,drift,rotate,400,256,4895.4,3301,4837,3099,1151,2.6924,2.8343235947666605e-16,403,403,22,403,0.301225,0.0147,0.113476,0.084827,1.100774,0.049098,2.6545,0.2736,2.0891,0.787,0.1031
bcsstk18,11948,149090,8,0.25,20,drift,rotate,400,256,5002.9,3307,5139,3263,1194,2.7328,1.7502366188076595e-16,403,403,2,403,0.309058,0.015031,0.115242,0.086855,1.162096,0.049627,2.6818,0.2659,2.1131,0.7879,0.0992
bcsstk18,11948,149090,8,0.25,21,drift,rotate,400,256,4673.0,3842,4877,3278,918,3.5708,2.90363515912283e-16,403,403,19,403,0.290338,0.013995,0.108127,0.079481,1.032889,0.046518,2.6852,0.2811,2.1226,0.7905,0.1047
bcsstk18,11948,149090,8,0.0,17,jump,rotate,400,256,4051,4051,4051,3818,1010,3.7802,2.7219518011813956e-16,1,1,0,1,0.011259,0.007457,0.047933,0.037324,0.035713,0.025621,0.2349,0.3153,0.3077,1.3099,1.3422
bcsstk18,11948,149090,8,0.0,18,jump,rotate,400,256,4193,4193,4193,3871,1131,3.4226,3.9329838824148606e-16,1,1,0,1,0.011453,0.007575,0.048275,0.037546,0.036926,0.026713,0.2372,0.3102,0.3106,1.309,1.3073
bcsstk18,11948,149090,8,0.0,19,jump,rotate,400,256,3301,3301,3301,3099,1151,2.6924,3.3691998215172606e-16,1,1,0,1,0.009954,0.006211,0.044717,0.034121,0.035346,0.025198,0.2226,0.2816,0.2964,1.3314,1.2651
bcsstk18,11948,149090,8,0.0,20,jump,rotate,400,256,3307,3307,3307,3263,1194,2.7328,2.1728720915985718e-16,1,1,0,1,0.010445,0.006578,0.043843,0.033146,0.034842,0.02461,0.2382,0.2998,0.3084,1.2947,1.2583
bcsstk18,11948,149090,8,0.0,21,jump,rotate,400,256,3842,3842,3842,3278,918,3.5708,3.6557534378740815e-16,1,1,0,1,0.010576,0.006782,0.042062,0.031271,0.032989,0.022879,0.2514,0.3206,0.331,1.3164,1.275
bcsstk18,11948,149090,8,0.002,17,jump,rotate,400,256,3660.7,4051,3447,3818,1010,3.7802,2.243658657004375e-16,403,391,55,391,0.249937,0.014968,0.14385,0.111845,1.704441,0.081512,1.7375,0.1466,1.2905,0.7428,0.0844
bcsstk18,11948,149090,8,0.002,18,jump,rotate,400,256,3745.2,4193,3200,3871,1131,3.4226,3.9329838824148606e-16,403,381,47,381,0.250027,0.01477,0.140842,0.109455,1.635895,0.082246,1.7752,0.1528,1.3123,0.7392,0.0861
bcsstk18,11948,149090,8,0.002,19,jump,rotate,400,256,3197.5,3301,3302,3099,1151,2.6924,1.8096545342911359e-16,403,380,32,380,0.224129,0.014059,0.136856,0.105581,1.534391,0.081358,1.6377,0.1461,1.199,0.7321,0.0892
bcsstk18,11948,149090,8,0.002,20,jump,rotate,400,256,3299.0,3307,3291,3263,1194,2.7328,1.7502366188076595e-16,403,389,21,389,0.22865,0.014814,0.138872,0.107941,1.609119,0.082191,1.6465,0.1421,1.2126,0.7365,0.0863
bcsstk18,11948,149090,8,0.002,21,jump,rotate,400,256,3532.6,3842,3241,3278,918,3.5708,2.171613693789127e-16,403,388,16,388,0.23805,0.014427,0.139536,0.108641,1.673435,0.082461,1.706,0.1423,1.2612,0.7393,0.0834
bcsstk18,11948,149090,8,0.01,17,jump,rotate,400,256,3405.7,4051,3320,3818,1010,3.7802,2.243658657004375e-16,403,403,33,403,0.236347,0.01599,0.168687,0.137013,2.317331,0.101746,1.4011,0.102,1.0065,0.7184,0.0728
bcsstk18,11948,149090,8,0.01,18,jump,rotate,400,256,3418.3,4193,3468,3871,1131,3.4226,3.9329838824148606e-16,403,403,11,403,0.236089,0.015699,0.167493,0.136061,2.330201,0.102179,1.4095,0.1013,0.998,0.708,0.0719
bcsstk18,11948,149090,8,0.01,19,jump,rotate,400,256,3208.7,3301,3334,3099,1151,2.6924,1.8096545342911359e-16,403,403,3,403,0.224337,0.015072,0.163198,0.131941,2.254217,0.100425,1.3746,0.0995,0.9718,0.707,0.0724
bcsstk18,11948,149090,8,0.01,20,jump,rotate,400,256,3273.6,3307,3295,3263,1194,2.7328,1.7502366188076595e-16,403,403,3,403,0.227807,0.015787,0.163101,0.132051,2.255061,0.099539,1.3967,0.101,0.9871,0.7067,0.0723
bcsstk18,11948,149090,8,0.01,21,jump,rotate,400,256,3291.0,3842,3126,3278,918,3.5708,2.171613693789127e-16,403,403,3,403,0.228395,0.015066,0.163059,0.131769,2.257199,0.100258,1.4007,0.1012,0.9909,0.7074,0.0722
bcsstk18,11948,149090,8,0.05,17,jump,rotate,400,256,3188.8,4051,3004,3818,1010,3.7802,2.243658657004375e-16,403,403,2,403,0.224715,0.015356,0.177948,0.14716,2.561126,0.110115,1.2628,0.0877,0.8886,0.7037,0.0695
bcsstk18,11948,149090,8,0.05,18,jump,rotate,400,256,3286.1,4193,3261,3871,1131,3.4226,3.9329838824148606e-16,403,403,0,403,0.233391,0.016117,0.183669,0.152061,2.579091,0.110871,1.2707,0.0905,0.883,0.6949,0.0712
bcsstk18,11948,149090,8,0.05,19,jump,rotate,400,256,3159.4,3301,3221,3099,1151,2.6924,1.8096545342911359e-16,403,403,0,403,0.222886,0.015279,0.175752,0.14518,2.522133,0.109392,1.2682,0.0884,0.8897,0.7015,0.0697
bcsstk18,11948,149090,8,0.05,20,jump,rotate,400,256,3159.0,3307,3180,3263,1194,2.7328,1.7502366188076595e-16,403,403,0,403,0.222462,0.01519,0.175567,0.145008,2.515399,0.109113,1.2671,0.0884,0.8885,0.7012,0.0698
bcsstk18,11948,149090,8,0.05,21,jump,rotate,400,256,3245.9,3842,3295,3278,918,3.5708,2.171613693789127e-16,403,403,0,403,0.227885,0.0156,0.178304,0.147371,2.554056,0.109862,1.2781,0.0892,0.9005,0.7045,0.0698
bcsstk18,11948,149090,8,0.25,17,jump,rotate,400,256,3201.6,4051,3479,3818,1010,3.7802,2.243658657004375e-16,403,403,0,403,0.226108,0.015549,0.184759,0.154356,2.614232,0.111472,1.2238,0.0865,0.8619,0.7043,0.0707
bcsstk18,11948,149090,8,0.25,18,jump,rotate,400,256,3181.5,4193,3163,3871,1131,3.4226,3.9329838824148606e-16,403,403,0,403,0.224798,0.015461,0.18461,0.153837,2.600026,0.110946,1.2177,0.0865,0.8611,0.7072,0.071
bcsstk18,11948,149090,8,0.25,19,jump,rotate,400,256,3163.2,3301,3051,3099,1151,2.6924,1.8096545342911359e-16,403,403,0,403,0.22383,0.015413,0.183917,0.15324,2.592471,0.111524,1.217,0.0863,0.8576,0.7046,0.0709
bcsstk18,11948,149090,8,0.25,20,jump,rotate,400,256,3197.8,3307,3289,3263,1194,2.7328,2.1064227549337954e-16,403,403,0,403,0.225256,0.01535,0.184845,0.154279,2.614615,0.111273,1.2186,0.0862,0.8613,0.7068,0.0707
bcsstk18,11948,149090,8,0.25,21,jump,rotate,400,256,3214.5,3842,3133,3278,918,3.5708,2.171613693789127e-16,403,403,0,403,0.228223,0.015627,0.187194,0.156195,2.61734,0.112101,1.2192,0.0872,0.8613,0.7064,0.0715
add32,4960,19848,8,0.0,17,drift,rotate,400,256,1073,1073,1073,1185,595,1.9916,3.202833525042235e-16,1,1,54,1,0.005342,0.00241,0.021826,0.012953,0.018892,0.010568,0.2448,0.2828,0.286,1.1687,1.1553
add32,4960,19848,8,0.0,18,drift,rotate,400,256,1081,1081,1081,1114,531,2.0979,3.2398121539099444e-16,1,1,53,1,0.005463,0.002502,0.021393,0.012641,0.018443,0.010212,0.2554,0.2962,0.3158,1.2367,1.16
add32,4960,19848,8,0.0,19,drift,rotate,400,256,1040,1040,1040,864,390,2.2154,2.510467134857301e-16,1,1,43,1,0.005204,0.002332,0.018948,0.010309,0.016553,0.008348,0.2746,0.3144,0.3221,1.1728,1.1447
add32,4960,19848,8,0.0,20,drift,rotate,400,256,1069,1069,1069,1020,516,1.9767,3.4391737662988435e-16,1,1,1,1,0.005338,0.002433,0.020785,0.012151,0.017837,0.009682,0.2568,0.2993,0.3162,1.231,1.1653
add32,4960,19848,8,0.0,21,drift,rotate,400,256,1083,1083,1083,975,447,2.1812,4.2966672082003e-16,1,1,36,1,0.005305,0.002399,0.020971,0.012206,0.018086,0.009876,0.253,0.2933,0.2974,1.1757,1.1595
add32,4960,19848,8,0.002,17,drift,rotate,400,256,1110.4,1073,1129,1185,595,1.9916,3.202833525042235e-16,388,20,2,20,0.090008,0.004307,0.035549,0.021674,0.034413,0.016974,2.5319,2.6155,3.2182,1.2711,1.033
add32,4960,19848,8,0.002,18,drift,rotate,400,256,1105.5,1081,1109,1114,531,2.0979,1.9959369759386057e-16,394,12,2,12,0.090814,0.004186,0.03425,0.020486,0.030494,0.016094,2.6515,2.9781,3.5232,1.3288,1.1232
add32,4960,19848,8,0.002,19,drift,rotate,400,256,1071.6,1040,1073,864,390,2.2154,2.277464849360001e-16,386,7,3,7,0.086379,0.003858,0.031042,0.017577,0.025882,0.013747,2.7826,3.3374,3.6982,1.329,1.1994
add32,4960,19848,8,0.002,20,drift,rotate,400,256,1102.0,1069,1103,1020,516,1.9767,2.533349534194302e-16,399,21,2,21,0.09198,0.004245,0.034361,0.020437,0.032945,0.016067,2.6769,2.7919,3.4813,1.3005,1.043
add32,4960,19848,8,0.002,21,drift,rotate,400,256,1124.8,1083,1149,975,447,2.1812,2.3385032922970857e-16,392,24,3,24,0.091855,0.004258,0.035037,0.021016,0.034908,0.016517,2.6217,2.6313,3.321,1.2667,1.0037
add32,4960,19848,8,0.01,17,drift,rotate,400,256,1107.0,1073,1122,1185,595,1.9916,3.202833525042235e-16,403,48,2,48,0.094431,0.004813,0.036795,0.022074,0.044337,0.017231,2.5664,2.1298,3.0933,1.2053,0.8299
add32,4960,19848,8,0.01,18,drift,rotate,400,256,1117.1,1081,1154,1114,531,2.0979,2.5260459069298267e-16,403,55,12,55,0.095054,0.004901,0.036883,0.021897,0.046611,0.016917,2.5772,2.0393,3.1143,1.2084,0.7913
add32,4960,19848,8,0.01,19,drift,rotate,400,256,1085.5,1040,1109,864,390,2.2154,1.8914480078541218e-16,403,30,8,30,0.092591,0.00463,0.033548,0.019253,0.03412,0.014741,2.76,2.7137,3.4764,1.2596,0.9832
add32,4960,19848,8,0.01,20,drift,rotate,400,256,1123.6,1069,1130,1020,516,1.9767,2.3023929310350374e-16,403,69,3,69,0.09513,0.005022,0.037333,0.022083,0.051716,0.017076,2.5481,1.8395,2.9522,1.1586,0.7219
add32,4960,19848,8,0.01,21,drift,rotate,400,256,1146.2,1083,1170,975,447,2.1812,2.4207483477957286e-16,403,46,4,46,0.096357,0.005121,0.037644,0.022862,0.045437,0.017763,2.5597,2.1207,3.0675,1.1984,0.8285
add32,4960,19848,8,0.05,17,drift,rotate,400,256,1150.0,1073,1168,1185,595,1.9916,3.440885589226169e-16,403,257,6,257,0.09716,0.006025,0.046319,0.026127,0.149986,0.020983,2.0976,0.6478,1.7533,0.8359,0.3088
add32,4960,19848,8,0.05,18,drift,rotate,400,256,1146.2,1081,1140,1114,531,2.0979,2.2200654268729243e-16,403,257,17,257,0.096879,0.006017,0.046025,0.025976,0.148156,0.020668,2.1049,0.6539,1.7626,0.8374,0.3107
add32,4960,19848,8,0.05,19,drift,rotate,400,256,1114.7,1040,1163,864,390,2.2154,2.2381953912746086e-16,403,148,11,148,0.095439,0.005514,0.03991,0.022595,0.081991,0.01764,2.3914,1.164,2.3878,0.9985,0.4868
add32,4960,19848,8,0.05,20,drift,rotate,400,256,1162.1,1069,1166,1020,516,1.9767,2.4532891568235855e-16,403,272,20,272,0.098284,0.006154,0.047747,0.027042,0.164024,0.021509,2.0584,0.5992,1.6979,0.8249,0.2911
add32,4960,19848,8,0.05,21,drift,rotate,400,256,1158.7,1083,1146,975,447,2.1812,2.2457325639180936e-16,403,273,22,273,0.098189,0.006121,0.047209,0.026436,0.161073,0.021143,2.0799,0.6096,1.7158,0.825,0.2931
add32,4960,19848,8,0.25,17,drift,rotate,400,256,1169.9,1073,1160,1185,595,1.9916,3.4369662319230266e-16,403,401,24,401,0.099067,0.006351,0.052349,0.028377,0.245522,0.02307,1.8924,0.4035,1.3607,0.719,0.2132
add32,4960,19848,8,0.25,18,drift,rotate,400,256,1180.1,1081,1204,1114,531,2.0979,2.2643888610956806e-16,403,398,13,398,0.100132,0.006428,0.053992,0.029915,0.274022,0.024616,1.8546,0.3654,1.3329,0.7187,0.197
add32,4960,19848,8,0.25,19,drift,rotate,400,256,1154.6,1040,1196,864,390,2.2154,2.4160345755979353e-16,403,388,21,388,0.096979,0.006014,0.049946,0.026358,0.20519,0.020971,1.9417,0.4726,1.4153,0.7289,0.2434
add32,4960,19848,8,0.25,20,drift,rotate,400,256,1171.9,1069,1175,1020,516,1.9767,2.2196653133608592e-16,403,403,2,403,0.098742,0.006344,0.053158,0.02893,0.256036,0.023749,1.8575,0.3857,1.3192,0.7102,0.2076
add32,4960,19848,8,0.25,21,drift,rotate,400,256,1178.8,1083,1167,975,447,2.1812,2.546229181107602e-16,403,403,20,403,0.100058,0.006405,0.054755,0.030219,0.279373,0.024675,1.8274,0.3582,1.3121,0.718,0.196
add32,4960,19848,8,0.0,17,jump,rotate,400,256,1073,1073,1073,1185,595,1.9916,3.202833525042235e-16,1,1,0,1,0.005689,0.002727,0.022269,0.013422,0.019269,0.011016,0.2555,0.2952,0.3026,1.1846,1.1557
add32,4960,19848,8,0.0,18,jump,rotate,400,256,1081,1081,1081,1114,531,2.0979,3.2398121539099444e-16,1,1,0,1,0.005708,0.002745,0.021516,0.012836,0.018677,0.010437,0.2653,0.3056,0.3177,1.1977,1.152
add32,4960,19848,8,0.0,19,jump,rotate,400,256,1040,1040,1040,864,390,2.2154,2.510467134857301e-16,1,1,0,1,0.005448,0.002595,0.018925,0.010382,0.016593,0.008513,0.2879,0.3283,0.3387,1.1767,1.1405
add32,4960,19848,8,0.0,20,jump,rotate,400,256,1069,1069,1069,1020,516,1.9767,3.4391737662988435e-16,1,1,0,1,0.005547,0.002639,0.020801,0.012073,0.017808,0.009651,0.2667,0.3115,0.3144,1.179,1.1681
add32,4960,19848,8,0.0,21,jump,rotate,400,256,1083,1083,1083,975,447,2.1812,4.2966672082003e-16,1,1,0,1,0.005619,0.00265,0.021026,0.01227,0.01827,0.010027,0.2672,0.3076,0.3181,1.1905,1.1508
add32,4960,19848,8,0.002,17,jump,rotate,400,256,1052.2,1073,1021,1185,595,1.9916,3.202833525042235e-16,403,365,77,365,0.097597,0.005841,0.070766,0.044761,0.582086,0.039524,1.3792,0.1677,0.9796,0.7103,0.1216
add32,4960,19848,8,0.002,18,jump,rotate,400,256,1067.9,1081,1030,1114,531,2.0979,2.313011951659194e-16,403,354,35,354,0.097845,0.005807,0.068466,0.043071,0.525028,0.03943,1.4291,0.1864,1.0174,0.7119,0.1304
add32,4960,19848,8,0.002,19,jump,rotate,400,256,1001.8,1040,984,864,390,2.2154,2.667447545027988e-16,403,347,17,347,0.09438,0.005473,0.067276,0.042482,0.501587,0.038142,1.4029,0.1882,0.9984,0.7117,0.1341
add32,4960,19848,8,0.002,20,jump,rotate,400,256,1066.8,1069,1007,1020,516,1.9767,2.475458321851105e-16,403,360,14,360,0.098202,0.005855,0.069598,0.044228,0.562757,0.03972,1.411,0.1745,0.9944,0.7048,0.1237
add32,4960,19848,8,0.002,21,jump,rotate,400,256,1052.1,1083,1047,975,447,2.1812,2.764543323169865e-16,403,362,5,362,0.096131,0.005721,0.068899,0.043497,0.543745,0.038277,1.3952,0.1768,0.9833,0.7048,0.1267
add32,4960,19848,8,0.01,17,jump,rotate,400,256,1037.0,1073,1064,1185,595,1.9916,3.202833525042235e-16,403,403,3,403,0.097239,0.005578,0.078996,0.052121,0.822787,0.046624,1.2309,0.1182,0.8189,0.6652,0.096
add32,4960,19848,8,0.01,18,jump,rotate,400,256,1045.5,1081,1037,1114,531,2.0979,1.9873470538705664e-16,403,403,1,403,0.097919,0.005582,0.079651,0.053,0.858232,0.047043,1.2294,0.1141,0.8101,0.659,0.0928
add32,4960,19848,8,0.01,19,jump,rotate,400,256,987.1,1040,991,864,390,2.2154,1.8817689326894656e-16,403,402,0,402,0.094628,0.005329,0.078015,0.051506,0.821284,0.04553,1.2129,0.1152,0.797,0.657,0.095
add32,4960,19848,8,0.01,20,jump,rotate,400,256,1037.3,1069,985,1020,516,1.9767,2.2196653133608592e-16,403,402,0,402,0.09684,0.005578,0.078776,0.052094,0.836636,0.046324,1.2293,0.1157,0.8101,0.659,0.0942
add32,4960,19848,8,0.01,21,jump,rotate,400,256,1047.4,1083,1077,975,447,2.1812,1.882758166008704e-16,403,402,0,402,0.098528,0.005658,0.079196,0.052256,0.838648,0.046669,1.2441,0.1175,0.8184,0.6578,0.0944
add32,4960,19848,8,0.05,17,jump,rotate,400,256,1008.6,1073,1027,1185,595,1.9916,3.202833525042235e-16,403,403,0,403,0.096628,0.005452,0.082293,0.055726,0.917705,0.049183,1.1742,0.1053,0.7605,0.6477,0.0897
add32,4960,19848,8,0.05,18,jump,rotate,400,256,1022.2,1081,1020,1114,531,2.0979,1.9873470538705664e-16,403,403,0,403,0.097202,0.005445,0.082338,0.055875,0.92219,0.049621,1.1805,0.1054,0.7631,0.6464,0.0893
add32,4960,19848,8,0.05,19,jump,rotate,400,256,1021.6,1040,1018,864,390,2.2154,1.8817689326894656e-16,403,403,0,403,0.097113,0.005406,0.082315,0.055908,0.921761,0.049491,1.1798,0.1054,0.7668,0.65,0.0893
add32,4960,19848,8,0.05,20,jump,rotate,400,256,1028.7,1069,1010,1020,516,1.9767,2.2196653133608592e-16,403,403,0,403,0.097327,0.005514,0.082482,0.056243,0.933909,0.049828,1.18,0.1042,0.7649,0.6483,0.0883
add32,4960,19848,8,0.05,21,jump,rotate,400,256,1026.9,1083,990,975,447,2.1812,1.882758166008704e-16,403,403,0,403,0.097931,0.005517,0.083231,0.056587,0.932229,0.049835,1.1766,0.1051,0.7557,0.6423,0.0893
add32,4960,19848,8,0.25,17,jump,rotate,400,256,1020.9,1073,987,1185,595,1.9916,3.202833525042235e-16,403,403,0,403,0.097538,0.005408,0.083787,0.057594,0.955688,0.050769,1.1641,0.1021,0.7449,0.6399,0.0877
add32,4960,19848,8,0.25,18,jump,rotate,400,256,1027.5,1081,992,1114,531,2.0979,1.9873470538705664e-16,403,403,0,403,0.097443,0.005455,0.083786,0.057633,0.948613,0.050418,1.163,0.1027,0.7503,0.6451,0.0883
add32,4960,19848,8,0.25,19,jump,rotate,400,256,1026.4,1040,994,864,390,2.2154,1.8817689326894656e-16,403,403,0,403,0.097665,0.005409,0.084082,0.057635,0.948533,0.050675,1.1615,0.103,0.7495,0.6453,0.0886
add32,4960,19848,8,0.25,20,jump,rotate,400,256,1026.8,1069,1012,1020,516,1.9767,2.2196653133608592e-16,403,403,0,403,0.097724,0.00543,0.083939,0.057766,0.951091,0.050584,1.1642,0.1027,0.7494,0.6437,0.0883
add32,4960,19848,8,0.25,21,jump,rotate,400,256,1027.0,1083,1021,975,447,2.1812,1.882758166008704e-16,403,403,0,403,0.097811,0.005417,0.083433,0.057266,0.949007,0.050509,1.1723,0.1031,0.7526,0.642,0.0879
