matrix,N,nnz,B,rho,seed,phase,steps,dirty_cols,always_delta_baseline_ms,always_hst_ms,always_hst_patchable_ms,patchable_vs_per_block,patchable_vs_delta_baseline,oracle3_vs_oracle2,router_ms,router_steady_ms,router_steady_vs_csr,router_steady_vs_oracle,breakeven_steps,oracle_ms,oracle_arm,router_vs_csr,oracle_vs_csr,router_vs_oracle,misroute_cost_if_delta_baseline,misroute_cost_if_hst,maxrelerr,churn_model,patchable_splices,patchable_arena_ratio,rows_patchable,router_arm,router_switches,router_tax_ms
case9,14454,147972,8,0.25,18,False,400,256,0.182066,0.136782,0.657218,0.208,0.277,1.0,0.181706,0.150996,1.206,0.906,233,0.136782,hst,1.002,1.331,0.753,1.331,1.0,1.6384614607668743e-15,jump,399,3.923,5360,hst,1,7.247
case9,14454,147972,8,0.25,19,False,400,256,0.159657,0.141302,0.69915,0.202,0.228,1.0,0.18273,0.14665,1.089,0.964,592,0.141302,hst,0.874,1.13,0.773,1.13,1.0,1.8253563338087409e-16,jump,399,2.1,5193,hst,1,7.706
case9,14454,147972,8,0.25,20,False,400,256,0.159389,0.139128,0.669467,0.208,0.238,1.0,0.176265,0.147928,1.077,0.941,643,0.139128,hst,0.904,1.146,0.789,1.146,1.0,1.1571059044469956e-15,jump,399,1.0,5205,hst,1,7.373
case9,14454,147972,8,0.25,21,False,400,256,0.146789,0.133676,0.650531,0.205,0.226,1.0,0.175465,0.141779,1.035,0.943,1471,0.133676,hst,0.837,1.098,0.762,1.098,1.0,1.4037033603327298e-15,jump,399,1.0,7549,hst,1,7.368
bcspwr09,1723,6511,8,0.0,17,False,400,256,0.006498,0.025649,0.021518,1.192,0.302,1.0,0.007665,0.007328,0.887,0.887,,0.006498,delta_baseline,0.848,1.0,0.848,1.0,3.947,3.3992994908668667e-16,jump,0,1.0,1518,delta_baseline,0,0.0
bcspwr09,1723,6511,8,0.0,18,False,400,256,0.006077,0.025838,0.021592,1.197,0.281,1.0,0.007461,0.007134,0.852,0.852,,0.006077,delta_baseline,0.814,1.0,0.814,1.0,4.252,1.860896069197576e-16,jump,0,1.0,1551,delta_baseline,0,0.0
bcspwr09,1723,6511,8,0.0,19,False,400,256,0.006437,0.024444,0.020637,1.184,0.312,1.0,0.007332,0.006995,0.92,0.92,,0.006437,delta_baseline,0.878,1.0,0.878,1.0,3.798,1.4472386138826977e-16,jump,0,1.0,1501,delta_baseline,0,0.0
bcspwr09,1723,6511,8,0.0,20,False,400,256,0.005935,0.026187,0.021419,1.223,0.277,1.0,0.007307,0.007015,0.846,0.846,,0.005935,delta_baseline,0.812,1.0,0.812,1.0,4.412,4.2716015826531054e-16,jump,0,1.0,1539,delta_baseline,0,0.0
bcspwr09,1723,6511,8,0.0,21,False,400,256,0.006352,0.025504,0.021049,1.212,0.302,1.0,0.007658,0.00731,0.869,0.869,,0.006352,delta_baseline,0.829,1.0,0.829,1.0,4.015,9.609496773994548e-17,jump,0,1.0,1535,delta_baseline,0,0.0
bcspwr09,1723,6511,8,0.002,17,False,400,256,0.076622,0.044719,0.044688,1.001,1.715,1.001,0.063134,0.050157,1.528,0.892,101,0.044719,hst,1.214,1.713,0.708,1.713,1.0,3.3992994908668667e-16,jump,225,2.751,1652,hst,1,2.671
bcspwr09,1723,6511,8,0.002,18,False,400,256,0.07575,0.04358,0.044813,0.972,1.69,1.0,0.062514,0.049202,1.54,0.886,103,0.04358,hst,1.212,1.738,0.697,1.738,1.0,1.860896069197576e-16,jump,218,2.73,1651,hst,1,2.746
bcspwr09,1723,6511,8,0.002,19,False,400,256,0.07406,0.043907,0.044748,0.981,1.655,1.0,0.061964,0.048815,1.517,0.899,110,0.043907,hst,1.195,1.687,0.709,1.687,1.0,1.4472386138826977e-16,jump,223,2.724,1642,hst,1,2.768
bcspwr09,1723,6511,8,0.002,20,False,400,256,0.076856,0.044329,0.045993,0.964,1.671,1.0,0.063043,0.050375,1.526,0.88,97,0.044329,hst,1.219,1.734,0.703,1.734,1.0,4.2716015826531054e-16,jump,231,2.851,1644,hst,1,2.576
bcspwr09,1723,6511,8,0.002,21,False,400,256,0.077783,0.043418,0.044101,0.985,1.764,1.0,0.062282,0.049104,1.584,0.884,90,0.043418,hst,1.249,1.792,0.697,1.792,1.0,9.609496773994548e-17,jump,213,2.666,1665,hst,1,2.585
bcspwr09,1723,6511,8,0.01,17,False,400,256,0.077952,0.054794,0.066877,0.819,1.166,1.0,0.07502,0.061394,1.27,0.893,184,0.054794,hst,1.039,1.423,0.73,1.423,1.0,3.3992994908668667e-16,jump,370,3.784,1643,hst,1,3.054
bcspwr09,1723,6511,8,0.01,18,False,400,256,0.075662,0.054695,0.066982,0.817,1.13,1.0,0.07412,0.060578,1.249,0.903,207,0.054695,hst,1.021,1.383,0.738,1.383,1.0,1.860896069197576e-16,jump,366,3.685,1639,hst,1,3.119
bcspwr09,1723,6511,8,0.01,19,False,400,256,0.076101,0.053933,0.065312,0.826,1.165,1.0,0.073207,0.059945,1.27,0.9,186,0.053933,hst,1.04,1.411,0.737,1.411,1.0,1.4472386138826977e-16,jump,360,3.587,1673,hst,1,3.005
bcspwr09,1723,6511,8,0.01,20,False,400,256,0.076104,0.053509,0.064712,0.827,1.176,1.0,0.073178,0.059921,1.27,0.893,185,0.053509,hst,1.04,1.422,0.731,1.422,1.0,4.2716015826531054e-16,jump,357,3.853,1615,hst,1,2.987
bcspwr09,1723,6511,8,0.01,21,False,400,256,0.078467,0.054327,0.066242,0.82,1.185,1.0,0.074298,0.060307,1.301,0.901,170,0.054327,hst,1.056,1.444,0.731,1.444,1.0,9.609496773994548e-17,jump,358,3.75,1641,hst,1,3.085
bcspwr09,1723,6511,8,0.05,17,False,400,256,0.075399,0.060374,0.110666,0.546,0.681,1.0,0.079298,0.065857,1.145,0.917,337,0.060374,hst,0.951,1.249,0.761,1.249,1.0,3.3992994908668667e-16,jump,399,3.763,1649,hst,1,3.211
bcspwr09,1723,6511,8,0.05,18,False,400,256,0.076061,0.060541,0.111627,0.542,0.681,1.0,0.079976,0.066351,1.146,0.912,337,0.060541,hst,0.951,1.256,0.757,1.256,1.0,1.860896069197576e-16,jump,399,3.7,1652,hst,1,3.272
bcspwr09,1723,6511,8,0.05,19,False,400,256,0.075744,0.060008,0.110144,0.545,0.688,1.0,0.079655,0.066427,1.14,0.903,347,0.060008,hst,0.951,1.262,0.753,1.262,1.0,1.4472386138826977e-16,jump,399,3.601,1666,hst,1,3.229
bcspwr09,1723,6511,8,0.05,20,False,400,256,0.076338,0.060347,0.109947,0.549,0.694,1.0,0.079386,0.066518,1.148,0.907,333,0.060347,hst,0.962,1.265,0.76,1.265,1.0,4.2716015826531054e-16,jump,399,3.368,1644,hst,1,3.266
bcspwr09,1723,6511,8,0.05,21,False,400,256,0.076317,0.060489,0.111629,0.542,0.684,1.0,0.080146,0.066097,1.155,0.915,328,0.060489,hst,0.952,1.262,0.755,1.262,1.0,9.609496773994548e-17,jump,399,3.083,1660,hst,1,3.357
bcspwr09,1723,6511,8,0.25,17,False,400,256,0.075924,0.063461,0.226983,0.28,0.334,1.0,0.082853,0.069492,1.093,0.913,523,0.063461,hst,0.916,1.196,0.766,1.196,1.0,3.3992994908668667e-16,jump,399,1.971,1658,hst,1,3.362
bcspwr09,1723,6511,8,0.25,18,False,400,256,0.07594,0.063564,0.227779,0.279,0.333,1.0,0.082692,0.069476,1.093,0.915,518,0.063564,hst,0.918,1.195,0.769,1.195,1.0,1.860896069197576e-16,jump,399,4.803,1658,hst,1,3.346
bcspwr09,1723,6511,8,0.25,19,False,400,256,0.075692,0.06364,0.228081,0.279,0.332,1.0,0.082983,0.069662,1.087,0.914,557,0.06364,hst,0.912,1.189,0.767,1.189,1.0,1.4472386138826977e-16,jump,399,2.479,1642,hst,1,3.358
bcspwr09,1723,6511,8,0.25,20,False,400,256,0.075485,0.06369,0.228752,0.278,0.33,1.0,0.082953,0.069638,1.084,0.915,570,0.06369,hst,0.91,1.185,0.768,1.185,1.0,4.2716015826531054e-16,jump,399,2.122,1657,hst,1,3.332
bcspwr09,1723,6511,8,0.25,21,False,400,256,0.075928,0.063534,0.227442,0.279,0.334,1.0,0.083065,0.069676,1.09,0.912,533,0.063534,hst,0.914,1.195,0.765,1.195,1.0,9.609496773994548e-17,jump,399,2.478,1614,hst,1,3.333
add32,4960,19848,8,0.0,17,False,400,256,0.006013,0.017767,0.015583,1.14,0.386,1.0,0.007588,0.007269,0.827,0.827,,0.006013,delta_baseline,0.792,1.0,0.792,1.0,2.955,1.834572946307244e-16,jump,0,1.0,595,delta_baseline,0,0.0
add32,4960,19848,8,0.0,18,False,400,256,0.00633,0.017851,0.015431,1.157,0.41,1.0,0.007563,0.007221,0.877,0.877,,0.00633,delta_baseline,0.837,1.0,0.837,1.0,2.82,3.8969112366871195e-16,jump,0,1.0,531,delta_baseline,0,0.0
add32,4960,19848,8,0.0,19,False,400,256,0.00606,0.017172,0.017184,0.999,0.353,1.0,0.00768,0.007292,0.831,0.831,,0.00606,delta_baseline,0.789,1.0,0.789,1.0,2.834,1.440904858629578e-16,jump,0,1.0,390,delta_baseline,0,0.0
add32,4960,19848,8,0.0,20,False,400,256,0.006222,0.01708,0.015003,1.138,0.415,1.0,0.007725,0.007303,0.852,0.852,,0.006222,delta_baseline,0.805,1.0,0.805,1.0,2.745,1.9189147112235067e-16,jump,0,1.0,516,delta_baseline,0,0.0
add32,4960,19848,8,0.0,21,False,400,256,0.006253,0.017154,0.014889,1.152,0.42,1.0,0.007713,0.00728,0.859,0.859,,0.006253,delta_baseline,0.811,1.0,0.811,1.0,2.743,2.4073268406156015e-16,jump,0,1.0,447,delta_baseline,0,0.0
add32,4960,19848,8,0.002,17,False,400,256,0.071757,0.059405,0.058694,1.012,1.223,1.012,0.073886,0.061791,1.161,0.961,277,0.059405,hst,0.971,1.208,0.804,1.208,1.0,1.834572946307244e-16,jump,356,5.204,2782,hst,1,2.759
add32,4960,19848,8,0.002,18,False,400,256,0.071436,0.056196,0.059273,0.948,1.205,1.0,0.076733,0.064153,1.114,0.876,403,0.056196,hst,0.931,1.271,0.732,1.271,1.0,3.8969112366871195e-16,jump,354,5.017,2984,hst,1,2.935
add32,4960,19848,8,0.002,19,False,400,256,0.069936,0.052328,0.053365,0.981,1.311,1.0,0.071373,0.060116,1.163,0.87,259,0.052328,hst,0.98,1.336,0.733,1.336,1.0,1.440904858629578e-16,jump,349,5.392,2757,hst,1,2.54
add32,4960,19848,8,0.002,20,False,400,256,0.070962,0.053427,0.055935,0.955,1.269,1.0,0.073079,0.061026,1.163,0.875,274,0.053427,hst,0.971,1.328,0.731,1.328,1.0,1.9189147112235067e-16,jump,351,5.419,2639,hst,1,2.725
add32,4960,19848,8,0.002,21,False,400,256,0.07052,0.054148,0.058896,0.919,1.197,1.0,0.073377,0.06159,1.145,0.879,293,0.054148,hst,0.961,1.302,0.738,1.302,1.0,2.4073268406156015e-16,jump,357,5.271,2938,hst,1,2.619
add32,4960,19848,8,0.01,17,False,400,256,0.071084,0.06865,0.097819,0.702,0.727,1.0,0.088782,0.076972,0.924,0.892,,0.06865,hst,0.801,1.035,0.773,1.035,1.0,1.834572946307244e-16,jump,399,2.722,3056,hst,1,3.133
